600,0.117708180462
1200,0.114136212483
1800,0.108507515754
2400,0.112150563637
3000,0.103015635176
3600,0.100006324005
4200,0.0970267552198
4800,0.0927125761307
5400,0.0914168597655
6000,0.0899875006623
