600,0.12680585994
1200,0.119883251064
1800,0.110506778399
2400,0.113298515943
3000,0.112389543671
3600,0.112032794076
4200,0.111807474204
4800,0.109347652103
5400,0.107594349989
6000,0.106325309042
EoF
600,0.146359085739
1200,0.140379375029
1800,0.139085954223
2400,0.137113225153
3000,0.135678272342
3600,0.133718214292
4200,0.129546772934
4800,0.128909110374
5400,0.128487608704
6000,0.128164080935
